employee_number,gender,birth_year,age,marital_status,dist_home,job_title,department,departured,year_at_comp,standard_hours,remote,business_travel,over_time,job_level,stock_opt_level,traning_times_last_year,perf_rate,year_last_promotion,year_current_mngr,education_field,education_scale,annual_salary,monthly_income,daily_rate,perc_salary_hike,env_sat_rate,job_involvement,job_sat_rate,relationship_sat_rate,work_life_balance,num_comp_worked,tot_working_year
1319,0,1986,37,Single,10, rESeArCh sciENTiSt ,,No,1,Part Time,Yes,,No,1,0,2,"3,0",0,0,Life Sciences,2,"28111,13$",,290.03550973654063,17,4,4,4,1,,3,
1320,1,1985,38,Single,1, mAnuFacTUrinG dIrECtOR ,,No,1,Part Time,1,,Yes,3,0,4,,0,0,,3,"78610,00$","6550,83$",811.0555555555557,14,3,3,3,4,,4,"10,0"
1321,0,1994,29,Single,10, sAles RePreseNtativE ,,No,1,Part Time,0,,No,1,0,6,"3,0",0,0,,3,"26420,00$","2201,67$",272.5873015873016,11,3,3,3,3,,1,"1,0"
1322,1,1988,35,Divorced,2, HEaLthcAre reprESentATiVE ,,No,1,Part Time,True,,No,2,1,2,"3,0",0,0,,4,"53914,11$","4492,84$",556.2566609977324,11,4,3,1,1,"4,0",2,"16,0"
1323,0,1985,38,Married,2, ResEarCh ScIenTisT ,,No,1,,Yes,travel_rarely,Yes,1,1,0,"3,0",0,1,Medical,5,,"2342,59$",290.03550973654063,13,4,3,3,2,"1,0",6,
1324,1,1989,34,,8, manUfACtuRIng DiRECtOR ,,No,0,Part Time,1,travel_rarely,No,2,1,3,"3,0",0,0,Life Sciences,5,"51210,00$","4267,50$",528.3571428571429,14,2,3,1,3,,3,
1325,0,2000,23,,6, LaborAtorY TecHNICIAn ,,Yes,0,,False,,Yes,1,2,2,"4,0",0,0,Life Sciences,3,,"2342,59$",290.03550973654063,21,3,4,1,3,"3,0",1,"1,0"
1326,0,1999,twenty-four,Divorced,9, labORAToRy TeCHNicIAN ,,No,1,Part Time,False,,No,1,3,4,"3,0",0,0,Life Sciences,3,"26940,00$","2245,00$",277.95238095238096,11,3,2,2,3,"3,0",1,
1327,1,1994,29,Married,1, LabOrATORy TEchniciAn ,,Yes,1,Part Time,1,travel_rarely,,1,1,1,"3,0",0,0,Life Sciences,2,"28111,13$","2342,59$",290.03550973654063,11,2,2,1,4,"3,0",1,"1,0"
1328,0,1983,40,,16, lABoratORy tEChnIciaN ,,No,1,Part Time,1,travel_frequently,No,2,0,6,"3,0",0,0,Medical,4,"50940,00$","4245,00$",525.5714285714286,14,1,2,3,4,"3,0",6,"10,0"
1329,1,1993,30,Single,2, MaNufacTuRINg DirEcTor , Research & Development ,No,0,Part Time,1,travel_rarely,,2,0,4,"4,0",0,0,,3,"53914,11$","4492,84$",556.2566609977324,24,3,2,4,2,"2,0",5,"12,0"
1330,1,1978,45,,2, rEseaRCH scIeNTIsT ,,No,1,Part Time,True,,No,1,0,3,"3,0",0,0,,3,"22740,00$",,234.6190476190476,14,2,2,3,4,"3,0",1,"1,0"
1331,0,1996,27,Married,3, reSeARCH ScIENtISt ,,No,0,Part Time,True,,,1,3,6,"3,0",0,0,Medical,3,"28111,13$","2342,59$",290.03550973654063,11,4,3,4,3,"2,0",1,"0,0"
1332,0,1986,37,,16, SAlEs eXEcUTiVE ,,No,1,Part Time,True,,,2,2,2,,0,0,Marketing,4,"53914,11$",,556.2566609977324,19,4,2,3,4,"3,0",4,"9,0"
1333,0,1991,32,Divorced,1, lABoraToRy techNICIAn ,,No,3,Part Time,1,,No,1,1,2,,0,2,Life Sciences,3,"23140,00$","1928,33$",238.7460317460317,12,4,3,4,2,"3,0",0,"4,0"
1334,0,1970,53,Married,8, SALes eXECuTive ,,No,2,Full Time,Yes,travel_rarely,,4,1,3,"3,0",2,2,Marketing,3,"153407,07$",,1582.7713464696226,14,1,3,4,3,"3,0",5,"28,0"
1335,0,1986,37,Single,-19, saLEs EXEcUtIVE ,,No,10,Part Time,False,,Yes,3,0,2,"3,0",0,9,,2,"100071,84$",,1032.4872861766066,13,19,3,2,4,"3,0",1,
1336,0,1991,32,,25, lAbORAtoRy TEChNiCIAN ,,Yes,1,Part Time,1,travel_rarely,,1,0,2,"4,0",0,1,,4,"28111,13$","2342,59$",290.03550973654063,24,1,3,4,3,"1,0",1,"1,0"
1337,0,1965,58,divorced,2, lABorAToRy teCHNIcIaN ,,Yes,1,Part Time,True,travel_frequently,,1,1,3,"3,0",0,0,,1,"23800,00$",,245.5555555555556,14,4,2,4,4,"2,0",9,"3,0"
1338,1,1980,43,Divorced,8, MAnUFacTurInG dirEcToR ,,No,1,Part Time,0,travel_rarely,No,2,1,2,"4,0",0,0,,3,"53914,11$","4492,84$",556.2566609977324,21,1,3,2,3,"4,0",4,"4,0"
1339,1,2002,21,Single,18, resEaRcH scIENTiSt , Research & Development ,Yes,1,Part Time,False,travel_rarely,No,1,0,3,,0,0,Other,1,"28111,13$","2342,59$",290.03550973654063,19,4,3,4,1,"2,0",1,
1340,0,1989,34,,-48, lAboRATORy TechNIcIAN ,,No,1,Part Time,Yes,,No,1,2,3,"3,0",1,0,Life Sciences,3,"20080,00$","1673,33$",207.1746031746032,14,48,3,2,2,"3,0",1,"1,0"
1341,1,1965,58,Divorced,5, HeALThcAre RePresENTATive ,,No,6,Full Time,False,,,3,1,3,,0,4,,3,"105520,00$","8793,33$",1088.6984126984128,13,3,2,2,4,"3,0",2,"24,0"
1342,0,1975,48,Married,20, rEsEARCh ScieNTist ,,No,0,Part Time,0,,,1,2,2,"3,0",0,0,Medical,4,"22590,00$","1882,50$",233.07142857142856,17,4,3,3,1,"2,0",4,"13,0"
1343,1,1991,32,Married,1, LaBORatoRy teCHnIciAn ,,No,3,Part Time,True,non-travel,No,1,0,3,,0,2,Life Sciences,3,"28111,13$","2342,59$",290.03550973654063,20,3,2,2,3,"3,0",6,"5,0"
1344,0,1998,25,Married,19, sAleS rEPrEsENTaTiVE ,,Yes,1,Part Time,False,,Yes,1,3,2,,0,0,Marketing,2,"24130,00$",,248.96031746031747,18,3,2,2,3,"3,0",1,
1345,0,1983,40,Divorced,10, SALes eXECuTIvE , Sales ,No,1,Part Time,1,,No,3,1,2,"3,0",0,0,Marketing,4,"100071,84$","8339,32$",1032.4872861766066,12,1,2,2,2,"2,0",2,"11,0"
1346,0,2004,19,Single,21, SAles rePREseNTatIVE ,,Yes,1,Part Time,False,,Yes,1,0,3,"3,0",0,0,Other,3,"21210,00$",,218.8333333333333,13,4,2,2,2,"4,0",1,"1,0"
1347,0,2003,20,Single,4, LabORatORy tEChnIcIAn , Research & Development ,Yes,1,Part Time,False,travel_rarely,,1,0,2,"3,0",0,0,Technical Degree,3,"28111,13$","2342,59$",290.03550973654063,19,1,3,1,2,"3,0",1,"1,0"
1348,1,1990,33,,1, hEaLThcAre repREseNtATIvE ,,No,5,Part Time,True,travel_rarely,,2,0,3,"3,0",1,4,,3,"53914,11$","4492,84$",556.2566609977324,14,2,2,4,1,"3,0",0,"6,0"
1349,0,1965,58,Single,2, reSearCH ScIeNtiSt ,,Yes,1,Part Time,0,travel_rarely,No,1,0,4,"4,0",0,0,,3,"24790,00$",,255.7698412698413,24,4,3,3,1,"3,0",4,"7,0"
1350,1,1983,40,Single,24, SALES EXecutivE ,,Yes,1,Full Time,1,non-travel,,4,0,2,"3,0",0,0,,3,"131940,00$",,1361.2857142857142,16,2,4,2,4,"2,0",4,"22,0"
1351,1,1994,29,Single,10, rESEarCh scIenTisT ,,Yes,0,Part Time,1,travel_rarely,Yes,1,0,5,"4,0",0,0,,3,"28111,13$","2342,59$",290.03550973654063,20,4,2,1,3,"3,0",6,"3,0"
1352,1,1976,47,Single,-18, SAles execUTive ,,No,9,,0,travel_rarely,Yes,2,0,0,"3,0",0,7,Life Sciences,2,,"3469,17$",429.515873015873,17,4,3,4,3,"3,0",1,"9,0"
1353,0,2005,18,,5, reSEaRCH scIENTiST ,,No,0,Part Time,True,,No,1,0,2,"3,0",0,0,,2,"28111,13$","2342,59$",290.03550973654063,15,2,3,4,4,"3,0",1,
1354,1,2003,20,,-16, reseARCH sCiEnTIst ,,Yes,1,Part Time,0,,Yes,1,0,2,"3,0",0,0,Medical,3,"26000,00$",,268.25396825396825,15,4,2,1,1,"3,0",1,"1,0"
1355,0,1981,42,,5, ManagEr ,,No,1,Full Time,Yes,,No,5,0,3,"3,0",0,0,,2,"183030,00$","15252,50$",1888.4047619047624,13,4,3,3,2,"4,0",6,"21,0"
1356,0,1973,50,Married,9, LaBorAtOrY teCHNICIAn , Research & Development ,No,1,,1,travel_rarely,No,1,0,5,,0,0,,3,,"1983,33$",245.5555555555556,18,1,3,4,2,"3,0",4,"8,0"
1357,1,1986,37,,11, HEaLtHcArE rEPrEseNtAtIVE ,,Yes,1,Part Time,1,travel_rarely,No,2,0,2,"3,0",0,0,Medical,2,"47770,00$","3980,83$",492.8650793650794,15,1,1,2,1,"1,0",5,"15,0"
1358,0,1985,38,,3, sAlEs EXecUTIVE ,,No,1,,0,,Yes,2,0,1,"3,0",0,0,Life Sciences,4,,"4492,84$",556.2566609977324,12,2,3,4,3,"3,0",8,"19,0"
1359,0,1987,36,Divorced,15, labORatorY TEchNiCian ,,Yes,1,Part Time,True,,,2,1,3,"3,0",0,0,,3,"53914,11$",,556.2566609977324,14,1,3,3,2,"2,0",7,"9,0"
1360,0,1995,28,Married,10, saLEs RePREsentAtiVE , Sales ,No,1,,1,travel_rarely,No,1,0,5,"4,0",0,0,Medical,1,"10520,00$",87667$,108.53968253968254,22,4,3,2,2,"3,0",1,
1361,0,1980,43,,25, sALEs ExECutiVe ,,No,1,Part Time,1,,No,3,1,5,"3,0",0,0,,3,"100071,84$",,1032.4872861766066,13,3,2,4,3,"3,0",5,"18,0"
1362,1,2002,21,Single,10, laBOrATORY TechNiCiAn , Research & Development ,Yes,1,Part Time,Yes,travel_rarely,No,1,0,6,,1,0,,3,"28111,13$","2342,59$",290.03550973654063,13,3,2,1,1,"2,0",1,"1,0"
1363,0,1972,51,Married,4, resEaRcH scieNtIST ,,Yes,10,Part Time,0,travel_rarely,,1,3,2,,2,7,,4,"24610,00$",,253.91269841269843,12,1,3,3,3,"4,0",9,"18,0"
1364,1,1986,37,Divorced,10, sALes exECutIVe , Sales ,No,1,Part Time,0,,Yes,2,3,5,,0,0,,4,"53914,11$",,556.2566609977324,14,4,2,4,3,"3,0",2,"8,0"
1365,0,1995,28,Divorced,1, LabOraToRy technICiAN , Research & Development ,Yes,1,,0,,No,1,2,2,,0,0,Medical,3,"25960,00$",,267.8412698412698,15,1,2,2,1,"3,0",1,
1366,0,1973,50,Single,1, sales EXecUTIvE ,,Yes,0,Part Time,True,,Yes,2,0,4,"3,0",0,0,,4,"47280,00$",,487.8095238095239,14,4,3,3,4,"3,0",3,"5,0"
1367,0,1989,34,,3, ResEaRCh sCiEnTIsT ,,No,0,Part Time,1,,No,1,3,2,"3,0",0,0,,4,"28111,13$","2342,59$",290.03550973654063,17,3,2,4,4,"3,0",3,"6,0"
1368,0,1985,38,Single,2, SAlEs eXEcUTIVe ,,No,1,Part Time,Yes,travel_rarely,No,3,0,2,"3,0",0,0,Marketing,2,"73510,00$","6125,83$",758.436507936508,16,4,3,2,3,"3,0",7,
1369,0,1981,42,,29, LAboRaTOrY tEcHNicIaN ,,No,1,Part Time,0,,,2,0,3,"3,0",0,0,,3,"53914,11$","4492,84$",556.2566609977324,19,2,1,4,1,"3,0",4,"16,0"
1370,0,2005,18,Single,8, laborATOry TechNiCiAN ,,Yes,0,Part Time,Yes,,No,1,0,0,"3,0",0,0,,1,"28111,13$","2342,59$",290.03550973654063,12,3,3,3,4,"3,0",1,
1371,0,1982,41,,12, lABOraToRy TEChNIciaN ,,No,1,Full Time,0,,Yes,1,1,4,"3,0",0,0,,4,"47660,00$","3971,67$",491.73015873015873,11,2,3,4,1,,3,"6,0"
1372,0,1988,35,,1, lAborAtORY TeCHNIciAN , Research & Development ,No,8,Part Time,1,travel_rarely,No,1,1,2,"3,0",1,7,Medical,4,"22580,00$","1881,67$",232.968253968254,12,4,2,3,2,"3,0",6,
1373,1,1991,32,,2, SAlES rePrESentaTIVe , Sales ,No,1,Full Time,True,,,1,3,3,"3,0",0,0,,1,"28270,00$",,291.6746031746032,12,3,3,1,3,"3,0",1,"1,0"
1374,0,2001,22,Married,3, reseARcH ScIenTisT ,,Yes,0,Full Time,True,,Yes,1,1,5,"3,0",0,0,Life Sciences,4,"28530,00$","2377,50$",294.35714285714283,11,3,2,4,2,"3,0",0,"1,0"
1375,0,1979,44,Single,-26, resEarch SCienTIst ,,No,0,Part Time,Yes,non-travel,No,1,0,3,,0,0,,3,"22900,00$",,236.2698412698413,13,26,1,3,4,"3,0",2,"6,0"
1376,0,1982,41,,5, rEsEarCh scIEntISt ,,Yes,1,Part Time,1,non-travel,No,1,1,2,"3,0",0,0,Life Sciences,2,"21070,00$","1755,83$",217.3888888888889,17,1,2,1,1,"1,0",6,"5,0"
1377,0,1983,40,,2, saLes eXEcutIvE ,,No,0,Part Time,False,travel_frequently,No,2,3,2,"3,0",0,0,,4,"53914,11$",,556.2566609977324,12,2,3,2,4,"3,0",5,
1378,1,1999,24,,17, laboRATOry techNICiAn ,,Yes,1,Part Time,1,,,1,1,3,"3,0",0,0,Life Sciences,2,"22100,00$","1841,67$",228.015873015873,13,4,3,2,1,"1,0",1,"1,0"
1379,1,1981,42,Married,26, ReSeARCH dIREctOR ,,No,1,,False,travel_frequently,Yes,3,0,6,"3,0",0,0,Medical,5,"131910,00$","10992,50$",1360.9761904761906,17,1,3,1,3,"3,0",3,
1380,0,1974,49,Married,4, mANager , Research & Development ,No,1,Full Time,True,,,5,1,2,,0,0,Medical,2,"191324,62$",,1973.9841269841268,13,1,2,3,3,"4,0",2,"23,0"
1381,0,1975,48,Single,2, labOrATORY tEcHNiCIaN ,,No,1,,True,travel_rarely,,1,0,4,"3,0",0,0,Technical Degree,2,,"2342,59$",290.03550973654063,11,4,4,2,3,"2,0",5,"7,0"
1382,0,1994,29,,7, HEAlThcARe rEPREseNtATIVe , Research & Development ,No,6,Part Time,Yes,travel_rarely,,2,2,2,"3,0",1,0,,3,"53914,11$","4492,84$",556.2566609977324,11,3,3,4,2,"3,0",1,"6,0"
1383,0,1975,48,Single,1, REsEArCH dIrECTOr , Research & Development ,No,1,,True,,No,5,0,3,"3,0",0,0,Life Sciences,3,"182650,00$","15220,83$",1884.4841269841272,12,4,2,4,3,"4,0",6,
1384,1,1989,34,,20, rESeaRCH ScientIST ,,No,1,Part Time,True,,No,1,0,5,"3,0",0,0,Technical Degree,3,"28111,13$","2342,59$",290.03550973654063,17,3,4,3,4,"2,0",0,"2,0"
1385,1,2004,19,Single,25, reSEArCH sCieNTiST ,,No,1,Part Time,Yes,,,1,0,2,"3,0",0,1,Life Sciences,3,"28111,13$","2342,59$",290.03550973654063,12,2,4,4,4,"3,0",1,"1,0"
1386,0,2000,23,,1, rEseARCH sCIeNTisT ,,No,1,Part Time,False,,No,1,1,2,"4,0",0,1,,2,"28111,13$","2342,59$",290.03550973654063,22,4,3,3,4,"3,0",1,"1,0"
1387,0,1998,25,Single,-32, saLEs rEpRESEnTAtiVe ,,Yes,1,,1,travel_frequently,Yes,1,0,4,,1,0,,1,,93167$,115.34920634920636,14,3,1,4,4,"3,0",1,"1,0"
1388,1,1981,42,Married,-34, REsearCH sCIeNTIst ,,No,1,Part Time,0,,Yes,2,0,2,"3,0",0,0,Medical,4,"23720,00$",,244.7301587301588,16,2,4,2,4,"3,0",6,"18,0"
1389,1,1972,51,Single,6, lABoraTORY tEcHnicIAN ,,No,7,Full Time,False,travel_frequently,,1,0,6,"3,0",7,7,Medical,2,"28380,00$","2365,00$",292.8095238095238,14,2,2,3,2,"2,0",0,"8,0"
1390,1,1978,45,,25, manAGEr ,,No,0,Full Time,0,travel_frequently,,5,0,4,"4,0",0,0,Medical,3,"180610,00$","15050,83$",1863.436507936508,22,2,3,2,3,"3,0",3,"22,0"
1391,1,1996,27,Married,11, salEs repResEntatiVe ,,No,1,Part Time,1,,,1,1,4,,0,0,Medical,3,"28111,13$","2342,59$",290.03550973654063,14,3,4,4,2,"3,0",8,"5,0"
1392,1,2005,18,Single,1, LaBoRAtORy TEcHnICiAN ,,No,0,Part Time,0,non-travel,,1,0,5,"3,0",0,0,,3,"16110,00$","1342,50$",166.21428571428572,15,4,3,4,3,"4,0",1,"0,0"
1393,1,1992,31,Single,2, SaLeS RepRESenTatIve ,,Yes,1,Part Time,Yes,travel_frequently,No,1,0,3,"3,0",0,0,,3,"28111,13$","2342,59$",290.03550973654063,14,3,2,4,3,"4,0",7,"3,0"
1394,1,1992,31,Single,1, sALeS RePReSENtAtiVe ,,Yes,1,Part Time,0,travel_frequently,,1,0,3,,0,0,Life Sciences,4,"28111,13$","2342,59$",290.03550973654063,12,2,1,3,2,"3,0",1,
1395,1,1992,31,,8, RESEaRcH sCientiSt ,,Yes,1,Part Time,False,travel_rarely,,1,0,3,"3,0",0,0,Life Sciences,3,"28111,13$","2342,59$",290.03550973654063,12,1,2,2,3,"4,0",1,
1396,0,1996,27,Married,11, laBOrAtOry TEChnICiAn ,,No,5,Part Time,0,travel_rarely,,1,0,3,"3,0",1,4,Life Sciences,1,"28111,13$","2342,59$",290.03550973654063,14,2,3,1,2,"4,0",0,"6,0"
1397,1,1984,39,Single,2, laBORatory tecHnIcian ,,Yes,1,,1,,Yes,1,0,2,"4,0",0,0,,3,"28111,13$",,290.03550973654063,23,1,2,1,2,"4,0",2,"11,0"
1398,1,1979,44,Married,1, sAlES ExecUTiVE ,,No,1,Part Time,False,travel_frequently,,2,1,4,,0,0,Marketing,5,"47680,00$","3973,33$",491.936507936508,12,1,3,3,3,"2,0",7,"11,0"
1399,0,1993,30,,-25, rESeaRch SCIeNTIST , Research & Development ,No,1,Part Time,False,,,1,2,2,"3,0",0,0,,3,"12740,00$",,131.44444444444446,13,25,3,3,2,"2,0",1,"1,0"
1400,0,1988,35,,-26, sALES rePReSEntATIvE ,,No,1,Part Time,1,travel_rarely,No,1,1,3,,0,0,Life Sciences,1,"24040,00$","2003,33$",248.031746031746,13,4,3,3,1,"3,0",1,"1,0"
1401,0,1999,24,,9, LABorAToRy TecHnicIan ,,Yes,0,Part Time,False,travel_frequently,,1,0,2,"3,0",0,0,,3,"28111,13$","2342,59$",290.03550973654063,11,2,3,1,3,"2,0",2,
1402,1,1999,24,Married,13, SaLes rEprESENtatIVe ,,No,1,Part Time,True,,,1,1,2,"3,0",0,0,,2,"20330,00$",,209.75396825396828,13,4,3,2,3,,1,"1,0"
1403,0,1995,28,Single,2, LaBORAToRy teChnICiAn ,,Yes,0,Part Time,True,,No,1,0,2,,0,0,Medical,2,"25610,00$",,264.23015873015873,11,3,2,1,3,"2,0",7,"8,0"
1404,0,1995,28,,1, rESeARch SCIentisT ,,No,1,Part Time,False,travel_rarely,,1,1,2,"3,0",0,0,Life Sciences,3,"15630,00$",,161.26190476190476,14,1,2,3,4,"1,0",1,"1,0"
1405,0,1990,33,,8, HeALThCARE rEPRESEnTATIvE ,,No,0,,Yes,,,2,0,6,"3,0",0,0,,5,,"5323,33$",659.0793650793651,17,4,3,3,1,"3,0",2,"14,0"
1406,1,1984,39,Single,6, MAnuFActUring DIrEcToR ,,No,2,Part Time,False,travel_rarely,,3,0,3,,2,2,,3,"83760,00$",,864.1904761904763,18,2,3,2,4,"3,0",4,"9,0"
1407,0,1981,42,Married,2, LAboRAtORy TEcHNIcian ,,No,1,Full Time,True,,,1,1,3,,0,0,Medical,3,"48410,00$","4034,17$",499.468253968254,14,3,2,2,2,,4,
1408,0,1994,29,Married,9, ResEArch SCIENTiSt ,,No,1,Part Time,0,travel_rarely,No,1,2,2,"3,0",0,0,,3,"28111,13$","2342,59$",290.03550973654063,18,3,4,3,1,"2,0",6,
1409,0,1988,35,,1, LABORAtoRY tEcHniCIAn ,,No,3,Part Time,0,travel_rarely,No,1,0,3,"3,0",1,2,,3,"28111,13$",,290.03550973654063,19,4,2,1,2,"3,0",1,
1410,1,1988,35,,-14, lABoRaTORY tEChniCiAN ,,Yes,1,,1,travel_rarely,,1,1,2,"3,0",0,0,,3,,"1728,33$",213.984126984127,12,14,3,1,4,"3,0",1,"1,0"
1411,0,1989,34,Single,-13, ReSEArcH SCIEntisT ,,No,1,Full Time,0,,,1,0,4,"3,0",0,0,Medical,4,"29720,00$","2476,67$",306.63492063492066,13,13,3,4,3,,1,
1412,1,1997,26,,3, rESEArcH scienTIST ,,No,1,Part Time,True,travel_rarely,,1,0,5,"4,0",0,0,,3,"28111,13$",,290.03550973654063,21,1,3,4,1,"3,0",1,"1,0"
1413,1,1987,36,Single,1, saLEs EXECUTive ,,No,1,Full Time,1,travel_rarely,No,2,0,5,"3,0",0,0,Life Sciences,4,"68150,00$","5679,17$",703.1349206349207,13,2,3,3,1,"3,0",6,
1414,0,1973,50,Marreid,-24, MANAgER ,,No,1,Full Time,False,,Yes,5,1,2,,0,0,Marketing,3,"191324,62$","15943,72$",1973.9841269841268,16,24,3,3,3,"3,0",4,
1415,0,1981,42,,9, MaNAgEr ,,No,1,Full Time,False,travel_rarely,No,5,0,2,"4,0",0,1,,2,"191324,62$",,1973.9841269841268,22,4,2,4,4,"3,0",8,"24,0"
1416,0,1988,35,,7, LAboRatORy TecHNicIaN ,,No,1,,0,,No,1,1,5,"3,0",0,1,Life Sciences,2,,"2241,67$",277.53968253968253,18,3,2,4,4,"2,0",1,
1417,0,1977,46,,1, MAnAgER ,,No,26,Full Time,0,travel_rarely,,4,0,5,"3,0",0,12,Life Sciences,4,"175670,00$",,1812.468253968254,15,4,4,1,2,"1,0",1,"27,0"
1418,1,2005,18,Single,3, SALEs REpRESentatIve , Sales ,Yes,0,Part Time,True,travel_frequently,Yes,1,0,2,"3,0",0,0,Medical,2,"15690,00$",,161.88095238095238,12,2,3,4,3,"4,0",1,"0,0"
1419,0,1994,29,Divorced,5, sAles exeCUTIvE ,,No,10,Part Time,True,,Yes,2,1,3,,0,9,,3,"41870,00$","3489,17$",431.9920634920635,13,1,2,2,2,"2,0",1,"10,0"
1420,1,1992,31,,5, Sales exECutive ,,No,10,Part Time,Yes,,No,2,2,2,"3,0",0,2,Life Sciences,4,"53914,11$","4492,84$",556.2566609977324,11,1,3,4,1,,1,"10,0"
1421,0,1982,41,Single,23, SaLES exECutIVE ,,No,2,Part Time,True,travel_rarely,,3,0,2,"3,0",0,2,,2,"100071,84$","8339,32$",1032.4872861766066,16,4,3,3,4,"3,0",3,"21,0"
1422,1,1985,38,,4, LaboRAtory TeChnICian ,,No,0,Full Time,Yes,travel_rarely,,1,1,5,"3,0",0,0,,2,"33060,00$",,341.09523809523813,19,4,3,3,4,,7,"7,0"
1423,0,1991,32,Single,2, LAbOrATORY tEChNiciAn ,,Yes,1,Part Time,1,travel_rarely,No,1,0,2,"3,0",0,0,Life Sciences,4,"13930,00$",,143.72222222222223,12,4,3,2,1,"3,0",1,"1,0"
1424,0,1963,60,Divorced,1, heaLtHCAre rEprEsEntAtiVe ,,No,1,Full Time,0,,No,3,1,2,"4,0",0,0,,4,"108830,00$","9069,17$",1122.8492063492065,20,3,1,4,3,"4,0",3,"19,0"
1425,0,1999,24,Married,22, humAN rESOURCes ,,Yes,1,,Yes,,No,1,1,2,,0,0,,1,,"2342,59$",290.03550973654063,11,4,1,3,3,"3,0",1,"1,0"
1426,1,1983,40,,8, maNuFaCturInG dirECTOR ,,No,1,,True,travel_rarely,Yes,2,1,3,"3,0",0,0,Life Sciences,2,"53914,11$",,556.2566609977324,16,2,3,1,2,"3,0",2,"18,0"
1427,0,1993,30,Married,-21, rEseArCh SCieNTISt ,,No,10,,1,travel_rarely,No,1,1,2,"3,0",0,8,,1,,"2385,00$",295.2857142857143,12,2,3,4,2,"2,0",1,"10,0"
1428,0,1976,47,,2, sAles eXecutIVE ,,No,1,Part Time,True,non-travel,No,2,1,3,"3,0",0,0,Marketing,4,"53914,11$","4492,84$",556.2566609977324,11,3,3,2,4,"1,0",7,"4,0"
1429,0,1991,32,Single,1, SalES eXecUTiVE , Sales ,Yes,0,Full Time,0,travel_rarely,,2,0,2,"3,0",0,0,,2,"67350,00$","5612,50$",694.8809523809524,15,1,1,2,2,"3,0",6,"10,0"
1430,1,1978,45,Marreid,-41, huMAn ReSOurCES ,,No,5,,Yes,travel_rarely,,3,2,2,"4,0",0,3,Life Sciences,3,"97560,00$",,1006.5714285714288,21,41,1,3,3,"4,0",4,"9,0"
1431,0,1989,34,Married,2, ReSeaRch sCienTiSt ,,No,5,Part Time,0,,Yes,1,3,3,"3,0",1,2,,4,"28111,13$","2342,59$",290.03550973654063,14,4,4,4,1,"3,0",0,"6,0"
1432,1,1990,33,,16, SaLEs ExEcutive ,,Yes,0,Part Time,True,,Yes,3,0,2,"4,0",0,0,,3,"100071,84$","8339,32$",1032.4872861766066,20,1,3,1,3,"2,0",2,
1433,0,1992,31,Married,16, SAlEs exeCUTIVe ,,Yes,1,,True,travel_rarely,,3,3,2,"3,0",0,0,,4,,"8339,32$",1032.4872861766066,13,1,3,3,1,"3,0",2,
1434,1,1994,29,Divorced,4, ResEaRcH SCIentist ,,No,1,Part Time,Yes,travel_rarely,,1,1,2,"3,0",0,0,Technical Degree,3,"28111,13$",,290.03550973654063,13,4,2,1,3,"3,0",1,
1435,0,1993,30,Married,16, HeALtHCare RepREseNTAtivE ,,No,7,Part Time,False,,No,2,1,3,"3,0",1,7,,3,"52940,00$","4411,67$",546.2063492063493,16,3,4,3,3,"3,0",3,"10,0"
1436,0,1985,38,Married,18, HEALtHcAre rEPrESENtative ,,No,1,Part Time,1,travel_rarely,,2,1,2,"3,0",1,0,Medical,3,"53914,11$",,556.2566609977324,16,2,1,4,3,"3,0",3,
1437,0,1980,43,,17, rESEArch sciENTIST ,,Yes,1,Part Time,False,,Yes,1,1,4,"3,0",0,0,Technical Degree,3,"24370,00$","2030,83$",251.43650793650792,16,3,2,3,4,"3,0",9,"6,0"
1438,0,1968,55,Married,-44, rEseARch DIrEctOR ,,No,1,Full Time,False,travel_rarely,No,5,3,2,"3,0",0,0,,3,"191324,62$",,1973.9841269841268,12,3,2,1,2,"3,0",8,"34,0"
1439,0,2002,21,Single,7, sAleS REPrEsEnTATiVe ,,Yes,1,,Yes,,,1,0,3,"3,0",1,0,Marketing,1,,"2342,59$",290.03550973654063,13,2,3,2,2,"3,0",1,
1440,1,2001,22,,-45, lABORaTOrY teChniCIan ,,Yes,1,Part Time,Yes,travel_rarely,Yes,1,0,6,"3,0",0,0,Medical,1,"28111,13$","2342,59$",290.03550973654063,17,3,3,1,3,"3,0",1,"1,0"
1441,0,1986,37,Divorced,8, HuMAn rEsOUrceS ,,No,10,Part Time,1,travel_rarely,No,2,0,4,"3,0",4,7,Other,2,"40710,00$",,420.0238095238095,13,3,3,2,3,"2,0",2,"19,0"
1442,0,1981,42,Married,13, hEALtHcaRE RePResEnTATivE ,,No,0,Part Time,False,travel_rarely,No,2,2,2,,0,0,,3,"53914,11$","4492,84$",556.2566609977324,18,2,4,1,3,"2,0",5,"10,0"
1443,1,2005,18,Single,14, reSEARcH sciEntIST ,,No,0,,True,,,1,0,4,"3,0",0,0,,3,,"2342,59$",290.03550973654063,16,2,3,3,3,"1,0",1,"0,0"
1444,0,1992,31,Married,18, huMAn ReSouRcEs ,,Yes,1,Full Time,True,travel_rarely,No,1,0,4,"3,0",0,0,Human Resources,5,"29560,00$","2463,33$",304.984126984127,17,4,4,1,3,"3,0",0,"2,0"
1445,1,1987,36,,2, ReseaRch SCIenTIsT ,,No,1,,Yes,travel_rarely,Yes,2,1,2,"4,0",0,0,,4,"53914,11$",,556.2566609977324,22,4,3,2,4,"3,0",4,
